word,grammarId,title,partOfSpeech,syntax,usageNoteVi,explanationVi,tipsVi,attentionsVi,source,reviewStatus
一起,hsk3_new_33,Câu chữ 把 với bổ ngữ,,Chủ ngữ + 把 + Tân ngữ + Động từ + Bổ ngữ (kết quả/xu hướng),,"Trong câu chữ 「把」, khi muốn nhấn mạnh kết quả hoặc hướng của hành động tác động lên tân ngữ, ta thêm bổ ngữ ngay sau động từ. Cấu trúc này giúp làm rõ trạng thái hoặc vị trí mới của sự vật sau khi hành động kết thúc.","Hãy nhớ rằng sau động từ trong câu 「把」 bắt buộc phải có thành phần khác kèm theo, không được đứng một mình.","Không được thêm các phó từ chỉ thời gian hay phủ định như 「不」, 「没」 vào trước động từ trong câu này.",new_hsk_3.json,reviewed-local
一边,usage:一边,Cách dùng 一边,compound-semantic,,"Cấu trúc 一边...一边... rất phổ biến để chỉ hành động song song. Khi dùng ở cuối câu thường dịch 'ở một bên'. Lưu ý thanh điệu: yī (thanh 1) khi đếm, nhưng trong câu nói thường đọc nhẹ thành yi (thanh trung).","Ghép nghĩa: 一 (một) + 边 (bên, mép, cạnh). Chỉ một phía, hoặc cấu trúc 一边...一边... (vừa làm việc này vừa làm việc kia song song). Đây là ghép nghĩa trực tiếp.",,,hsk_1.json,reviewed-local
一边,hsk3_31,Diễn tả hai hành động cùng lúc,,"一边 + [động từ 1] + (tân ngữ 1), 一边 + [động từ 2] + (tân ngữ 2)",,"Cấu trúc này dùng để diễn tả hai hành động diễn ra cùng một lúc. Khi bạn muốn nói về việc mình đang làm song song hai việc, hãy đặt mỗi động từ sau mỗi chữ 「一边」.","Bạn có thể dùng cấu trúc này để kể về thói quen hằng ngày, ví dụ: 「一边吃饭，一边看电视」(Vừa ăn cơm, vừa xem tivi).","Lưu ý rằng hai động từ này phải là những hành động có thể thực hiện được cùng một lúc, nếu không câu sẽ trở nên vô lý.",hsk_3.json,reviewed-local
一边,hsk3_new_4,Cấu trúc vừa... vừa... (又...又...),,又 + tính từ + 又 + tính từ,,"Cấu trúc 「又...又...」 được dùng để liệt kê hai đặc điểm, tính chất hoặc trạng thái cùng tồn tại ở một sự vật, hiện tượng. Trong tiếng Việt, nó tương đương với cấu trúc ""vừa... vừa..."" để mô tả song song các tính chất.","Các tính từ được sử dụng trong cấu trúc này thường phải cùng hướng tích cực hoặc cùng hướng tiêu cực (ví dụ: vừa đẹp vừa tốt, hoặc vừa đắt vừa khó).","Cấu trúc này chủ yếu dùng để liệt kê tính từ; nếu muốn diễn tả hai hành động diễn ra cùng lúc, bạn nên sử dụng cấu trúc 「一边...一边...」.",new_hsk_3.json,reviewed-local
一边,hsk3_new_44,Diễn tả hai hành động đồng thời,,一边 + V1 + ，一边 + V2,,"Cấu trúc 「一边……，一边……」 được dùng để diễn tả hai hành động diễn ra cùng một lúc. Bạn có thể dịch là ""vừa... vừa..."" để mô tả việc làm song song hai việc trong cùng một khoảng thời gian.",Chủ ngữ có thể đặt ở trước cấu trúc hoặc giữa hai vế 「一边」 nếu cần nhấn mạnh.,"Cấu trúc này chỉ dùng cho hai hành động diễn ra đồng thời, không dùng để liệt kê tính chất (khi đó hãy dùng 「又...又...」).",new_hsk_3.json,reviewed-local
一齐,usage:一齐,Cách dùng 一齐,compound-semantic,,"一齐 và 一起 đều có nghĩa 'cùng nhau' nhưng khác sắc thái: 一起 nhấn mạnh sự đồng hành (together), 一齐 nhấn mạnh tính đồng thời/đồng loạt (simultaneously, all at once). 一齐 thường dùng trong văn viết trang trọng hơn.","一 (nhất — một) + 齐 (tề — đều, cùng bằng nhau) → tất cả cùng làm đồng thời, không ai trước sau.",,,hsk_2.json,reviewed-local
万幸,usage:万幸,Cách dùng 万幸,Trạng từ / Tính từ,,,,,,hsk_2.json,reviewed-local
丈夫,usage:丈夫,Cách dùng 丈夫,danh từ,,"Từ chỉ chồng trong ngôn ngữ trang trọng. Trong giao tiếp hàng ngày, người ta thường 用 老公 (lão công – chồng thân mật) hoặc 先生 (thiên sinh – chồng lịch sự).",,,,hsk_2.json,reviewed-local
丈夫,hsk3_31,Diễn tả hai hành động cùng lúc,,"一边 + [động từ 1] + (tân ngữ 1), 一边 + [động từ 2] + (tân ngữ 2)",,"Cấu trúc này dùng để diễn tả hai hành động diễn ra cùng một lúc. Khi bạn muốn nói về việc mình đang làm song song hai việc, hãy đặt mỗi động từ sau mỗi chữ 「一边」.","Bạn có thể dùng cấu trúc này để kể về thói quen hằng ngày, ví dụ: 「一边吃饭，一边看电视」(Vừa ăn cơm, vừa xem tivi).","Lưu ý rằng hai động từ này phải là những hành động có thể thực hiện được cùng một lúc, nếu không câu sẽ trở nên vô lý.",hsk_3.json,reviewed-local
上升,usage:上升,Cách dùng 上升,động từ,,"上升 (tăng lên) dùng cho các chỉ số, mức độ, nhiệt độ, vị trí... đi lên cao hơn.",,,,hsk_3.json,reviewed-local
上升,hsk5_28,Cách dùng động từ 即,,A 即 B (Động từ: A chính là B),,"Trong văn viết, 「即」 được dùng như một động từ mang nghĩa là 「就是」 (chính là). Từ này giúp câu văn trở nên trang trọng, súc tích và thường xuất hiện trong các văn bản nghị luận hoặc tài liệu học thuật.",Bạn có thể thay thế 「即」 bằng 「就是」 để câu văn trở nên gần gũi và dễ hiểu hơn trong giao tiếp hàng ngày.,"「即」 thường chỉ dùng trong văn viết, tránh sử dụng từ này trong các cuộc hội thoại thân mật hoặc đời thường.",hsk_5.json,reviewed-local
上午,usage:上午,Cách dùng 上午,compound-semantic,,Dùng để chỉ buổi sáng. Trong lời chào dùng 上午好 (nhưng 早上好 phổ biến hơn). Có thể ghép với ngày cụ thể hoặc giờ. Lưu ý thanh điệu: shàng (thanh 4) + wǔ (thanh 3).,"Ghép nghĩa: 上 (trên, trước) + 午 (trưa). 'Trước trưa' → buổi sáng. Đây là ghép nghĩa trực tiếp chỉ thời gian trước trưa.",,,hsk_1.json,reviewed-local
上午,hsk4_3,Cách dùng phó từ 刚,,Chủ ngữ + 刚 + Động từ,,Phó từ 「刚」 được dùng để diễn tả một hành động hoặc tình huống vừa mới xảy ra trong thời gian rất ngắn trước đó. Nó luôn đứng sau chủ ngữ và ngay trước động từ trong câu.,Bạn có thể nhớ vị trí của 「刚」 bằng công thức 'Chủ - Cứng - Động' để không bao giờ đặt nhầm chỗ.,"Đừng nhầm lẫn với 「刚才」 (danh từ chỉ thời gian), vì 「刚才」 có thể đứng đầu câu hoặc sau chủ ngữ, còn 「刚」 thì bắt buộc phải đứng trước động từ.",hsk_4.json,reviewed-local
上午,hsk1_new_15,Cách nói giờ giấc cụ thể,,Số đếm + 点 (giờ) + Số đếm + 分 (phút),,"Trong tiếng Trung, để nói giờ giấc, bạn đặt số đếm trước từ 「点」 (giờ) và 「分」 (phút). Thứ tự thời gian luôn đi từ đơn vị lớn đến đơn vị nhỏ, ví dụ: 8 giờ 30 phút là 「八点三十分」.","Khi nói giờ kém hoặc 30 phút, bạn có thể dùng 「半」 thay cho 30 phút, ví dụ: 8 giờ rưỡi là 「八点半」.","Đừng quên dùng 「两」 (liǎng) thay vì 「二」 (èr) khi nói ""2 giờ"" (「两点」), không dùng 「二点」.",new_hsk_1.json,reviewed-local
上午,hsk1_new_23,Thứ tự trạng ngữ thời gian và địa điểm,,Chủ ngữ + Trạng ngữ thời gian + Trạng ngữ địa điểm + Động từ,,"Trong câu tiếng Trung, khi muốn nói về cả thời gian và địa điểm, bạn cần đặt trạng ngữ chỉ thời gian lên trước trạng ngữ chỉ địa điểm. Cấu trúc này giúp câu văn nghe tự nhiên và đúng quy tắc diễn đạt của người bản xứ.","Bạn có thể nhớ mẹo là ""Thời gian đi trước, nơi chốn theo sau"" để không bị nhầm lẫn.",Lưu ý không đặt trạng ngữ thời gian ở cuối câu như trong tiếng Việt.,new_hsk_1.json,reviewed-local
上去,usage:上去,Cách dùng 上去,động từ kết quả,,"上去 (lên) là động từ hướng hướng, chỉ hành động di chuyển từ thấp lên cao hoặc từ xa đến gần. Qu là neutral tone khi dùng là hướng.",,,,hsk_2.json,reviewed-local
上去,hsk3_44,Bổ ngữ xu hướng mở rộng,,V + 出来 / 下来 / 下去 / 起来 (Nghĩa mở rộng),,"Các bổ ngữ này không chỉ chỉ hướng đi vật lý mà còn mang nghĩa trừu tượng: 「出来」 dùng khi nhận ra hoặc xuất hiện điều mới, 「下来」 chỉ việc dừng lại hoặc chuyển từ trạng thái mạnh sang yếu, 「下去」 dùng để duy trì trạng thái, còn 「起来」 dùng khi hồi tưởng, nhớ lại hoặc đưa ra đánh giá.","Khi muốn nói về cảm nhận cá nhân thông qua vẻ ngoài, bạn có thể dùng cấu trúc 「看起来...」 hoặc 「看上去...」 (Trông có vẻ...).","Cần phân biệt rõ ngữ cảnh: 「下来」 thường chỉ kết thúc một trạng thái, trong khi 「下去」 lại nhấn mạnh việc tiếp tục kéo dài một hành động.",hsk_3.json,reviewed-local
上去,hsk2_new_13,Bổ ngữ xu hướng đơn giản,,Động từ + 来 (lái) / 去 (qù),,Bổ ngữ xu hướng đơn dùng để chỉ hướng di chuyển của hành động. Ta dùng 「来」 khi hành động tiến về phía người nói và 「去」 khi hành động rời xa phía người nói.,"Hãy ghi nhớ quy tắc đơn giản: 「来」 là 'đến đây', 「去」 là 'đi đó'.","Nếu tân ngữ chỉ nơi chốn, phải đặt giữa động từ và bổ ngữ (ví dụ: 回家去) hoặc sau bổ ngữ.",new_hsk_2.json,reviewed-local
上去,hsk2_new_42,Bổ ngữ xu hướng phức hợp,,Động từ + (上/下/进/出/回/过/起) + 来/去,,"Bổ ngữ xu hướng phức hợp gồm một động từ chỉ phương hướng kết hợp với 「来」 (lại đây) hoặc 「去」 (đi tới đó). Cấu trúc này dùng để mô tả hướng di chuyển của hành động một cách chi tiết hơn. Ví dụ 「走进来」 nghĩa là đi vào đây, 「走进去」 nghĩa là đi vào đó.","Nếu câu có tân ngữ là nơi chốn, hãy đặt tân ngữ vào giữa bổ ngữ xu hướng, ví dụ 「走进教室来」.",Chú ý phân biệt giữa 「来」 (hướng về phía người nói) và 「去」 (hướng xa khỏi người nói) để sử dụng chính xác.,new_hsk_2.json,reviewed-local
上去,hsk3_new_1,Cách dùng 「看上去」/「看起来」,,S + 看上去/看起来 + (hěn/bù) + Tính từ/Cụm từ,,"Cấu trúc này dùng để diễn tả ấn tượng hoặc nhận xét về vẻ bề ngoài của người hoặc sự vật. Nó có nghĩa tương đương với ""trông có vẻ"", ""nhìn có vẻ"" trong tiếng Việt.",Bạn có thể dùng 「看起来」 hoặc 「看上去」 thay thế cho nhau mà không làm thay đổi ý nghĩa của câu.,"Cấu trúc này thường dùng để đưa ra nhận xét dựa trên cảm nhận thị giác, không nên dùng để khẳng định một sự thật chắc chắn.",new_hsk_3.json,reviewed-local
上周,usage:上周,Cách dùng 上周,noun,,,,,,hsk_2.json,reviewed-local
上学,usage:上学,Cách dùng 上学,other,,上学 chỉ hành động đến trường để học.,,,,hsk_1.json,reviewed-local
上来,usage:上来,Cách dùng 上来,động từ hướng,,上来 (lên đây) chỉ hành động di chuyển từ thấp đến cao theo hướng về phía người nói. Lai là neutral tone khi dùng là hướng.,,,,hsk_2.json,reviewed-local
上来,hsk2_new_42,Bổ ngữ xu hướng phức hợp,,Động từ + (上/下/进/出/回/过/起) + 来/去,,"Bổ ngữ xu hướng phức hợp gồm một động từ chỉ phương hướng kết hợp với 「来」 (lại đây) hoặc 「去」 (đi tới đó). Cấu trúc này dùng để mô tả hướng di chuyển của hành động một cách chi tiết hơn. Ví dụ 「走进来」 nghĩa là đi vào đây, 「走进去」 nghĩa là đi vào đó.","Nếu câu có tân ngữ là nơi chốn, hãy đặt tân ngữ vào giữa bổ ngữ xu hướng, ví dụ 「走进教室来」.",Chú ý phân biệt giữa 「来」 (hướng về phía người nói) và 「去」 (hướng xa khỏi người nói) để sử dụng chính xác.,new_hsk_2.json,reviewed-local
上次,usage:上次,Cách dùng 上次,compound-semantic,,Từ chỉ thời điểm lần trước. Ngược với '下次' (lần sau) và '这次' (lần này).,,,,hsk_1.json,reviewed-local
上次,hsk3_new_26,Bổ ngữ thời lượng biểu thị thời gian kéo dài,,Chủ ngữ + Động từ + (了) + Bổ ngữ thời lượng + (của tân ngữ),,"Bổ ngữ thời lượng dùng để diễn tả khoảng thời gian mà một hành động đã diễn ra hoặc kéo dài. Khi có tân ngữ đi kèm, bạn có thể đặt thời lượng ở giữa động từ và tân ngữ, hoặc thêm 「的」 sau bổ ngữ thời lượng.","Nếu hành động đã kết thúc, bạn có thể thêm 「了」 ngay sau động từ.","Nếu tân ngữ là danh từ chỉ người hoặc đại từ (ví dụ: 我, 他), bổ ngữ thời lượng phải đặt sau tân ngữ.",new_hsk_3.json,reviewed-local
上班,usage:上班,Cách dùng 上班,compound-semantic,,Trái với '下班' (tan làm). Có thể dùng '去上班' (đi làm) hoặc chỉ nói '上班' (làm việc). Câu '我在上班' có thể hiểu là tôi đang đi làm trên đường hoặc tôi đang trong giờ làm việc tùy ngữ cảnh.,"Ghép nghĩa: 上 (lên, bắt đầu) + 班 (ca làm việc). Bắt đầu đi làm hoặc bắt đầu ca làm việc.",,,hsk_1.json,reviewed-local
